Voter_ID,Name,Age,DOB,Gender,City,State,Address,Aadhar
3069,bbbb,-5,1978-05-10,Male,Mumbai,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3955-3577-3183
1891,Raahul Kulkarni,26,2000-11-24,Male,Mumbai,Maharashtra,"House 455, MG Road, Pune, Maharashtra - 440001",8951-6814-2263
1829,Kiran Yadab,74,1952-09-18,Male,Pune,Maharashtra,"House 189, MG Road, Nagpur, Maharashtra - 400001",7012-2472-2369
3137,PUJA PATILL,79,1947-08-25,Male,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",7811-6137-8286
1057,Raahul Moore,35,1977-07-17,Male,Ratnagiri,Maharashtra,"House 358, Station Road, Nashik, Maharashtra - 440001",2981-6989-2136
1823,Karran Joshy,57,1969-12-20,Male,Ratnagiri,Maharashtra,"House 310, Station Road, Mumbai, Maharashtra - 411001",7512-6888-5339
1838,Anjali Sharma,40,1986-11-12,Male,Mumbai,Maharashtra,"House 479, MG Road, Nashik, Maharashtra - 411001",1667-4117-3933
2527,Ameet Patil,61,1965-01-12,Female,Nagpur,Maharashtra,"House 230, Tilak Nagar, Pune, Maharashtra - 422001",7735-8427-4978
1337,Poojaa Pateel,45,1981-03-01,Female,Nagpur,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9394-3066-1846
1655,Karan Yadav,34,1992-05-05,Female,Ratnagiri,Maharashtra,"House 77, Shivaji Nagar, Pune, Maharashtra - 411001",9854-9217-6170
1125,Raahul Yadav,48,1978-08-27,Female,Ratnagiri,Maharashtra,"House 299, MG Road, Mumbai, Maharashtra - 400001",1603-4445-7427
2777,Karran Kulkarni,78,1948-09-25,Male,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",8955-2683-8282
3110,aaaa,0,1951-11-06,Male,Pune,Maharashtra,"House 465, Shivaji Nagar, Nashik, Maharashtra - 422001",2119-1218-9418
2830,Sneha Moray,74,1952-11-14,Female,Ratnagiri,Maharashtra,"House 1, MG Road, Nashik, Maharashtra - 422001",7868-9372-9189
1770,Poojaa Joshy,58,1968-11-17,Female,Mumbai,Maharashtra,"House 364, Laxmi Colony, Nagpur, Maharashtra - 422001",9102-5388-6639
2324,Ameet Pateel,78,1948-03-27,Female,Pune,Maharashtra,"House 161, Shivaji Nagar, Mumbai, Maharashtra - 400001",3273-1983-8274
2140,Karan Joshi,53,1973-05-09,Male,Mumbai,Maharashtra,"House 13, MG Road, Nagpur, Maharashtra - 400001",3008-2436-8620
1964,Ameet Josi,38,1988-06-13,Female,Ratnagiri,Maharashtra,"House 368, Station Road, Pune, Maharashtra - 411001",9327-4887-1322
2205,Anjali Yadav,56,1970-12-27,Male,Mumbai,Maharashtra,"House 321, MG Road, Nashik, Maharashtra - 411001",2476-2425-3752
2811,Snehaa Sharma,51,1975-04-23,Male,Nagpur,Maharashtra,"House 310, Shivaji Nagar, Pune, Maharashtra - 411001",5554-4166-7015
2828,Karran Sharma,30,1996-12-26,Female,Mumbai,Maharashtra,"House 163, Gandhi Chowk, Mumbai, Maharashtra - 411001",5702-6273-9502
2905,Snea Kulkarnee,47,1979-12-17,Male,Mumbai,Maharashtra,"House 216, Gandhi Chowk, Nashik, Maharashtra - 440001",7341-3464-9658
2425,Kiran More,35,1991-12-27,Male,Pune,Maharashtra,"House 109, Tilak Nagar, Mumbai, Maharashtra - 422001",6525-7771-9338
2804,Raahul Josi,40,1986-10-07,Female,Pune,Maharashtra,"House 231, Tilak Nagar, Mumbai, Maharashtra - 411001",7741-9626-6120
2168,Anjli Sharmma,26,2000-06-14,Female,Mumbai,Maharashtra,"House 374, Tilak Nagar, Mumbai, Maharashtra - 411001",3607-4642-1784
2216,Rahul Joshy,68,1958-12-13,Female,Nagpur,Maharashtra,"House 354, Laxmi Colony, Mumbai, Maharashtra - 411001",3417-3014-5179
2990,test123,0,1994-03-01,Female,Nagpur,Maharashtra,"House 38, Gandhi Chowk, Nagpur, Maharashtra - 400001",8734-5685-8671
1853,Anjli Pateel,36,1990-11-24,Female,Pune,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",8541-7487-9011
1173,Pooja Josi,34,1992-10-28,Male,Ratnagiri,Maharashtra,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",8833-5760-6515
1003,Poojaa Yadava,45,1981-09-14,Male,Ratnagiri,Maharashtra,"House 97, MG Road, Nagpur, Maharashtra - 440001",3363-8628-1144
1059,Rohul Sarma,48,1978-09-28,Female,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",6290-6302-9432
2866,Anjli Sharmma,71,1955-09-23,Female,Pune,Maharashtra,"House 151, Tilak Nagar, Mumbai, Maharashtra - 422001",4551-3285-8607
1615,Amit Kulkarni,73,1953-02-09,Female,Ratnagiri,Maharashtra,"House 116, Tilak Nagar, Nagpur, Maharashtra - 400001",5097-8503-3946
1117,Snea Kulkarni,44,1980-12-07,Female,Ratnagiri,Maharashtra,"House 457, Tilak Nagar, Mumbai, Maharashtra - 400001",5608-4952-6687
1754,Amith Yadab,31,1995-04-14,Female,Pune,Maharashtra,"House 387, Gandhi Chowk, Pune, Maharashtra - 422001",7453-3483-6697
1471,Puja More,21,2005-09-02,Female,Ratnagiri,Maharashtra,"House 173, Station Road, Mumbai, Maharashtra - 400001",3747-4854-8934
1963,Anjaly Josi,62,1964-10-11,Male,Nagpur,Maharashtra,"House 284, Laxmi Colony, Mumbai, Maharashtra - 440001",6768-3159-1354
2797,Poojaa Josi,59,1967-03-12,Female,Ratnagiri,Maharashtra,"House 217, Gandhi Chowk, Nagpur, Maharashtra - 422001",9452-6762-4020
1430,Anjali Patill,39,1987-08-09,Female,Nagpur,Maharashtra,"House 264, Tilak Nagar, Pune, Maharashtra - 400001",3176-7799-8378
2047,Ameet Pateel,38,1988-05-26,Male,Nagpur,Maharashtra,"House 181, Tilak Nagar, Mumbai, Maharashtra - 422001",8885-4880-3911
1109,Raahul Yadav,78,1948-05-26,Female,Ratnagiri,Maharashtra,"House 104, Laxmi Colony, Nashik, Maharashtra - 411001",7355-2556-1599
2998,unknown,150,2003-08-01,Female,Ratnagiri,Maharashtra,"House 350, Tilak Nagar, Nagpur, Maharashtra - 440001",1387-8443-2827
2319,Anjli Yadava,50,1976-02-14,Male,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",3643-6054-4621
2928,Raahul Kulkarni,51,1975-10-09,Male,Pune,Maharashtra,"House 106, Laxmi Colony, Nashik, Maharashtra - 400001",9739-4680-2594
2854,Karran Sarma,56,1970-01-15,Female,Ratnagiri,Maharashtra,"House 468, Station Road, Nagpur, Maharashtra - 440001",5388-4927-3558
2445,Amit More,68,1958-04-08,Male,Ratnagiri,Maharashtra,"House 124, Gandhi Chowk, Nagpur, Maharashtra - 400001",6665-1270-4370
2999,AMITH JOSHY,62,1964-04-22,Female,Pune,Maharashtra,"House 379, Station Road, Nagpur, Maharashtra - 400001",2375-3038-3952
1930,Pooja Sharmma,54,1972-07-24,Male,Ratnagiri,Maharashtra,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",3420-9628-2250
2007,Snehaa Yadab,60,1966-04-05,Male,Nagpur,Maharashtra,"House 82, Laxmi Colony, Pune, Maharashtra - 411001",8014-5843-4130
1993,Snea Patill,39,1987-03-16,Male,Mumbai,Maharashtra,"House 52, MG Road, Nashik, Maharashtra - 400001",7093-6452-4852
2248,Kiran Kulkarnee,61,1965-04-13,Female,Nagpur,Maharashtra,"House 98, Shivaji Nagar, Nagpur, Maharashtra - 422001",5727-8165-2725
2037,Snea Yadab,72,1954-09-05,Female,Mumbai,Maharashtra,"House 288, Tilak Nagar, Pune, Maharashtra - 440001",2316-6147-7092
3029,SNEHA YADAV,72,1954-05-01,Female,Pune,Maharashtra,"House 1, Station Road, Mumbai, Maharashtra - 440001",6494-6782-2899
1771,Kiran Patil,61,1965-02-04,Male,Ratnagiri,Maharashtra,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",7618-9477-3456
2377,Raahul Sharmma,53,1973-04-21,Female,Ratnagiri,Maharashtra,"House 149, MG Road, Nashik, Maharashtra - 411001",6930-2853-2818
2629,Pooja Joshi,46,1980-06-22,Male,Mumbai,Maharashtra,"House 266, MG Road, Nagpur, Maharashtra - 400001",2527-9427-5608
2998,Oonknown,150,2001-12-15,Female,Ratnagiri,Maharashtra,"House 64, Tilak Nagar, Mumbai, Maharashtra - 440001",1387-8443-2827
2998,Oonknown,150,1972-07-17,Female,Ratnagiri,Maharashtra,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",1387-8443-2827
2042,Aamit Kulkarnee,36,1989-08-02,Male,Ratnagiri,Maharashtra,"House 48, Gandhi Chowk, Nashik, Maharashtra - 422001",7171-8987-1259
2042,Aamit Kulkarnee,36,1990-05-07,Male,Ratnagiri,Maharashtra,"House 232, Gandhi Chowk, Nagpur, Maharashtra - 422001",7171-8987-1259
2042,Ahmit Kulkarnee,36,1990-05-07,Male,Ratnagiri,Maharashtra,"House 51, Laxmi Colony, Nashik, Maharashtra - 440001",7171-8987-1259
2142,Raahul Patil,34,1992-01-26,Female,Mumbai,Maharashtra,"House 123, MG Road, Nagpur, Maharashtra - 400001",1318-4076-9551
2142,Rahhul Patil,34,1992-01-21,Female,Mumbai,Maharashtra,"House 208, Gandhi Chowk, Mumbai, Maharashtra - 400001",1318-4076-9551
2142,Raahul Patil,34,1992-05-11,Female,Mumbai,Maharashtra,"House 312, Gandhi Chowk, Nagpur, Maharashtra - 400001",1318-4076-9551
2116,Ahmith Yadav,52,1974-12-23,Male,Pune,Maharashtra,"House 36, MG Road, Nagpur, Maharashtra - 440001",4120-8113-1099
1440,Pujaa Patill,49,1977-04-06,Male,Pune,Maharashtra,"House 15, Tilak Nagar, Mumbai, Maharashtra - 400001",5236-2341-1702
1973,Pujah Pateel,58,1968-11-25,Male,Ratnagiri,Maharashtra,"House 79, Station Road, Nagpur, Maharashtra - 422001",4848-7343-3948
2667,Ahnjaly Sharma,31,1996-07-02,Female,Pune,Maharashtra,"House 10, Shivaji Nagar, Pune, Maharashtra - 422001",9059-5924-9512
2667,Aanjaly Sharma,31,1995-11-03,Female,Pune,Maharashtra,"House 123, Shivaji Nagar, Nagpur, Maharashtra - 400001",9059-5924-9512
2997,Snehaha Pateel,69,1957-03-16,Male,Pune,Maharashtra,"House 136, Gandhi Chowk, Pune, Maharashtra - 400001",4958-9376-5040
1796,Aameet Kulkarni,37,1989-06-21,Male,Pune,Maharashtra,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",1849-4181-4649
1796,Aameet Kulkarni,37,1989-06-21,Male,Pune,Maharashtra,"House 212, Gandhi Chowk, Nagpur, Maharashtra - 400001",1849-4181-4649
2233,Raaahul Moore,23,2003-02-26,Female,Pune,Maharashtra,"House 142, Laxmi Colony, Mumbai, Maharashtra - 411001",9336-2065-8180
2233,Raaahul Moore,23,2003-11-28,Female,Pune,Maharashtra,"House 270, Tilak Nagar, Mumbai, Maharashtra - 400001",9336-2065-8180
2262,neha more,23,2003-02-06,Female,Pune,Maharashtra,"House 180, Tilak Nagar, pune, Maharashtra - 400001",2345 6785 9876
1234,neha more,23,2003-02-06,Female,Pune,Maharashtra,"House 180, Tilak Nagar, Pune, Maharashtra - 400001",234567809876
5689,neha more,23,2003-02-06,Female,Pune,Maharashtra,"House 180, Tilak Nagar, Pune, Maharashtra - 400001",234567809876
566373,arya kadam,21,2005-08-06,Female,Pune,Maharashtra,"House 189, Tilak Nagar, pune, Maharashtra - 400001",2345 6745 9879
909225,arya kadam,21,2005-08-06,Female,Pune,Maharashtra,"House 180, Tilak Nagar, pune, Maharashtra - 400001",2345 6745 9979
536275,arya kadam,21,2005-08-06,Female,Pune,Maharashtra,"House 130, Tilak Nagar, pune, Maharashtra - 400001",2345 6725 9979
